ID,rock_type
TEST_48971,Granite
TEST_48972,Granite
TEST_48973,Granite
TEST_48974,Granite
TEST_48975,Granite
TEST_48976,Granite
TEST_48977,Granite
TEST_48978,Granite
TEST_48979,Granite
TEST_48980,Granite
TEST_48981,Granite
TEST_48982,Granite
TEST_48983,Granite
TEST_48984,Granite
TEST_48985,Granite
TEST_48986,Granite
TEST_48987,Granite
TEST_48988,Granite
TEST_48989,Granite
TEST_48990,Granite
TEST_48991,Granite
TEST_48992,Granite
TEST_48993,Granite
TEST_48994,Granite
TEST_48995,Granite
TEST_48996,Granite
TEST_48997,Granite
TEST_48998,Granite
TEST_48999,Granite
TEST_49000,Granite
TEST_49001,Granite
TEST_49002,Granite
TEST_49003,Granite
TEST_49004,Granite
TEST_49005,Granite
TEST_49006,Granite
TEST_49007,Granite
TEST_49008,Granite
TEST_49009,Granite
TEST_49010,Granite
TEST_49011,Granite
TEST_49012,Granite
TEST_49013,Granite
TEST_49014,Granite
TEST_49015,Granite
TEST_49016,Granite
TEST_49017,Granite
TEST_49018,Granite
TEST_49019,Granite
TEST_49020,Granite
TEST_49021,Granite
TEST_49022,Granite
TEST_49023,Granite
TEST_49024,Granite
TEST_49025,Granite
TEST_49026,Granite
TEST_49027,Granite
TEST_49028,Granite
TEST_49029,Granite
TEST_49030,Granite
TEST_49031,Granite
TEST_49032,Granite
TEST_49033,Granite
TEST_49034,Granite
TEST_49035,Etc
TEST_49036,Granite
TEST_49037,Etc
TEST_49038,Granite
TEST_49039,Granite
TEST_49040,Granite
TEST_49041,Granite
TEST_49042,Granite
TEST_49043,Granite
TEST_49044,Granite
TEST_49045,Granite
TEST_49046,Granite
TEST_49047,Granite
TEST_49048,Granite
TEST_49049,Granite
TEST_49050,Granite
TEST_49051,Etc
TEST_49052,Granite
TEST_49053,Granite
TEST_49054,Granite
TEST_49055,Granite
TEST_49056,Granite
TEST_49057,Granite
TEST_49058,Granite
TEST_49059,Etc
TEST_49060,Granite
TEST_49061,Granite
TEST_49062,Granite
TEST_49063,Granite
TEST_49064,Granite
TEST_49065,Granite
TEST_49066,Granite
TEST_49067,Granite
TEST_49068,Granite
TEST_49069,Etc
TEST_49070,Granite
TEST_49071,Etc
TEST_49072,Granite
TEST_49073,Granite
TEST_49074,Etc
TEST_49075,Granite
TEST_49076,Granite
TEST_49077,Granite
TEST_49078,Granite
TEST_49079,Granite
TEST_49080,Granite
TEST_49081,Granite
TEST_49082,Granite
TEST_49083,Granite
TEST_49084,Granite
TEST_49085,Granite
TEST_49086,Granite
TEST_49087,Granite
TEST_49088,Granite
TEST_49089,Granite
TEST_49090,Granite
TEST_49091,Granite
TEST_49092,Granite
TEST_49093,Granite
TEST_49094,Granite
TEST_49095,Granite
TEST_49096,Granite
TEST_49097,Granite
TEST_49098,Granite
TEST_49099,Granite
TEST_49100,Granite
TEST_49101,Granite
TEST_49102,Granite
TEST_49103,Granite
TEST_49104,Granite
TEST_49105,Granite
TEST_49106,Granite
TEST_49107,Granite
TEST_49108,Granite
TEST_49109,Granite
TEST_49110,Granite
TEST_49111,Granite
TEST_49112,Granite
TEST_49113,Granite
TEST_49114,Granite
TEST_49115,Granite
TEST_49116,Granite
TEST_49117,Granite
TEST_49118,Granite
TEST_49119,Granite
TEST_49120,Granite
TEST_49121,Granite
TEST_49122,Granite
TEST_49123,Granite
TEST_49124,Etc
TEST_49125,Granite
TEST_49126,Mud_Sandstone
TEST_49127,Mud_Sandstone
TEST_49128,Mud_Sandstone
TEST_49129,Mud_Sandstone
TEST_49130,Mud_Sandstone
TEST_49131,Mud_Sandstone
TEST_49132,Mud_Sandstone
TEST_49133,Mud_Sandstone
TEST_49134,Mud_Sandstone
TEST_49135,Mud_Sandstone
TEST_49136,Mud_Sandstone
TEST_49137,Mud_Sandstone
TEST_49138,Mud_Sandstone
TEST_49139,Mud_Sandstone
TEST_49140,Mud_Sandstone
TEST_49141,Mud_Sandstone
TEST_49142,Basalt
TEST_49143,Mud_Sandstone
TEST_49144,Mud_Sandstone
TEST_49145,Mud_Sandstone
TEST_49146,Mud_Sandstone
TEST_49147,Mud_Sandstone
TEST_49148,Mud_Sandstone
TEST_49149,Mud_Sandstone
TEST_49150,Mud_Sandstone
TEST_49151,Mud_Sandstone
TEST_49152,Mud_Sandstone
TEST_49153,Mud_Sandstone
TEST_49154,Mud_Sandstone
TEST_49155,Mud_Sandstone
TEST_49156,Mud_Sandstone
TEST_49157,Mud_Sandstone
TEST_49158,Mud_Sandstone
TEST_49159,Mud_Sandstone
TEST_49160,Mud_Sandstone
TEST_49161,Mud_Sandstone
TEST_49162,Mud_Sandstone
TEST_49163,Mud_Sandstone
TEST_49164,Mud_Sandstone
TEST_49165,Mud_Sandstone
TEST_49166,Mud_Sandstone
TEST_49167,Mud_Sandstone
TEST_49168,Mud_Sandstone
TEST_49169,Mud_Sandstone
TEST_49170,Mud_Sandstone
TEST_49171,Mud_Sandstone
TEST_49172,Mud_Sandstone
TEST_49173,Mud_Sandstone
TEST_49174,Mud_Sandstone
TEST_49175,Mud_Sandstone
TEST_49176,Mud_Sandstone
TEST_49177,Mud_Sandstone
TEST_49178,Mud_Sandstone
TEST_49179,Mud_Sandstone
TEST_49180,Mud_Sandstone
TEST_49181,Mud_Sandstone
TEST_49182,Mud_Sandstone
TEST_49183,Mud_Sandstone
TEST_49184,Mud_Sandstone
TEST_49185,Mud_Sandstone
TEST_49186,Mud_Sandstone
TEST_49187,Mud_Sandstone
TEST_49188,Mud_Sandstone
TEST_49189,Mud_Sandstone
TEST_49190,Mud_Sandstone
TEST_49191,Mud_Sandstone
TEST_49192,Mud_Sandstone
TEST_49193,Mud_Sandstone
TEST_49194,Mud_Sandstone
TEST_49195,Mud_Sandstone
TEST_49196,Mud_Sandstone
TEST_49197,Mud_Sandstone
TEST_49198,Mud_Sandstone
TEST_49199,Mud_Sandstone
TEST_49200,Mud_Sandstone
TEST_49201,Mud_Sandstone
TEST_49202,Mud_Sandstone
TEST_49203,Mud_Sandstone
TEST_49204,Mud_Sandstone
TEST_49205,Mud_Sandstone
TEST_49206,Mud_Sandstone
TEST_49207,Mud_Sandstone
TEST_49208,Mud_Sandstone
TEST_49209,Mud_Sandstone
TEST_49210,Etc
TEST_49211,Mud_Sandstone
TEST_49212,Mud_Sandstone
TEST_49213,Mud_Sandstone
TEST_49214,Mud_Sandstone
TEST_49215,Mud_Sandstone
TEST_49216,Mud_Sandstone
TEST_49217,Mud_Sandstone
TEST_49218,Mud_Sandstone
TEST_49219,Mud_Sandstone
TEST_49220,Mud_Sandstone
TEST_49221,Mud_Sandstone
TEST_49222,Mud_Sandstone
TEST_49223,Mud_Sandstone
TEST_49224,Basalt
TEST_49225,Basalt
TEST_49226,Mud_Sandstone
TEST_49227,Mud_Sandstone
TEST_49228,Mud_Sandstone
TEST_49229,Mud_Sandstone
TEST_49230,Mud_Sandstone
TEST_49231,Mud_Sandstone
TEST_49232,Mud_Sandstone
TEST_49233,Mud_Sandstone
TEST_49234,Mud_Sandstone
TEST_49235,Mud_Sandstone
TEST_49236,Mud_Sandstone
TEST_49237,Mud_Sandstone
TEST_49238,Mud_Sandstone
TEST_49239,Mud_Sandstone
TEST_49240,Mud_Sandstone
TEST_49241,Mud_Sandstone
TEST_49242,Mud_Sandstone
TEST_49243,Mud_Sandstone
TEST_49244,Mud_Sandstone
TEST_49245,Mud_Sandstone
TEST_49246,Mud_Sandstone
TEST_49247,Mud_Sandstone
TEST_49248,Basalt
TEST_49249,Mud_Sandstone
TEST_49250,Mud_Sandstone
TEST_49251,Mud_Sandstone
TEST_49252,Mud_Sandstone
TEST_49253,Mud_Sandstone
TEST_49254,Mud_Sandstone
TEST_49255,Basalt
TEST_49256,Mud_Sandstone
TEST_49257,Mud_Sandstone
TEST_49258,Mud_Sandstone
TEST_49259,Mud_Sandstone
TEST_49260,Basalt
TEST_49261,Mud_Sandstone
TEST_49262,Mud_Sandstone
TEST_49263,Weathered_Rock
TEST_49264,Mud_Sandstone
TEST_49265,Mud_Sandstone
TEST_49266,Weathered_Rock
TEST_49267,Mud_Sandstone
TEST_49268,Mud_Sandstone
TEST_49269,Mud_Sandstone
TEST_49270,Weathered_Rock
TEST_49271,Mud_Sandstone
TEST_49272,Mud_Sandstone
TEST_49273,Mud_Sandstone
TEST_49274,Mud_Sandstone
TEST_49275,Mud_Sandstone
TEST_49276,Andesite
TEST_49277,Mud_Sandstone
TEST_49278,Mud_Sandstone
TEST_49279,Mud_Sandstone
TEST_49280,Mud_Sandstone
TEST_49281,Mud_Sandstone
TEST_49282,Mud_Sandstone
TEST_49283,Mud_Sandstone
TEST_49284,Mud_Sandstone
TEST_49285,Mud_Sandstone
TEST_49286,Mud_Sandstone
TEST_49287,Mud_Sandstone
TEST_49288,Mud_Sandstone
TEST_49289,Weathered_Rock
TEST_49290,Mud_Sandstone
TEST_49291,Mud_Sandstone
TEST_49292,Mud_Sandstone
TEST_49293,Mud_Sandstone
TEST_49294,Mud_Sandstone
TEST_49295,Mud_Sandstone
TEST_49296,Mud_Sandstone
TEST_49297,Mud_Sandstone
TEST_49298,Mud_Sandstone
TEST_49299,Mud_Sandstone
TEST_49300,Mud_Sandstone
TEST_49301,Mud_Sandstone
TEST_49302,Mud_Sandstone
TEST_49303,Mud_Sandstone
TEST_49304,Mud_Sandstone
TEST_49305,Mud_Sandstone
TEST_49306,Mud_Sandstone
TEST_49307,Mud_Sandstone
TEST_49308,Mud_Sandstone
TEST_49309,Mud_Sandstone
TEST_49310,Mud_Sandstone
TEST_49311,Mud_Sandstone
TEST_49312,Mud_Sandstone
TEST_49313,Mud_Sandstone
TEST_49314,Mud_Sandstone
TEST_49315,Mud_Sandstone
TEST_49316,Mud_Sandstone
TEST_49317,Mud_Sandstone
TEST_49318,Mud_Sandstone
TEST_49319,Mud_Sandstone
TEST_49320,Mud_Sandstone
TEST_49321,Mud_Sandstone
TEST_49322,Mud_Sandstone
TEST_49323,Mud_Sandstone
TEST_49324,Mud_Sandstone
TEST_49325,Mud_Sandstone
TEST_49326,Mud_Sandstone
TEST_49327,Mud_Sandstone
TEST_49328,Mud_Sandstone
TEST_49329,Mud_Sandstone
TEST_49330,Mud_Sandstone
TEST_49331,Mud_Sandstone
TEST_49332,Mud_Sandstone
TEST_49333,Mud_Sandstone
TEST_49334,Mud_Sandstone
TEST_49335,Mud_Sandstone
TEST_49336,Mud_Sandstone
TEST_49337,Mud_Sandstone
TEST_49338,Mud_Sandstone
TEST_49339,Mud_Sandstone
TEST_49340,Mud_Sandstone
TEST_49341,Mud_Sandstone
TEST_49342,Mud_Sandstone
TEST_49343,Mud_Sandstone
TEST_49344,Mud_Sandstone
TEST_49345,Mud_Sandstone
TEST_49346,Mud_Sandstone
TEST_49347,Mud_Sandstone
TEST_49348,Mud_Sandstone
TEST_49349,Mud_Sandstone
TEST_49350,Mud_Sandstone
TEST_49351,Mud_Sandstone
TEST_49352,Mud_Sandstone
TEST_49353,Mud_Sandstone
TEST_49354,Mud_Sandstone
TEST_49355,Mud_Sandstone
TEST_49356,Mud_Sandstone
TEST_49357,Mud_Sandstone
TEST_49358,Mud_Sandstone
TEST_49359,Mud_Sandstone
TEST_49360,Mud_Sandstone
TEST_49361,Mud_Sandstone
TEST_49362,Mud_Sandstone
TEST_49363,Mud_Sandstone
TEST_49364,Mud_Sandstone
TEST_49365,Mud_Sandstone
TEST_49366,Mud_Sandstone
TEST_49367,Mud_Sandstone
TEST_49368,Mud_Sandstone
TEST_49369,Mud_Sandstone
TEST_49370,Mud_Sandstone
TEST_49371,Andesite
TEST_49372,Mud_Sandstone
TEST_49373,Basalt
TEST_49374,Mud_Sandstone
TEST_49375,Mud_Sandstone
TEST_49376,Mud_Sandstone
TEST_49377,Mud_Sandstone
TEST_49378,Mud_Sandstone
TEST_49379,Basalt
TEST_49380,Etc
TEST_49381,Basalt
TEST_49382,Basalt
TEST_49383,Mud_Sandstone
TEST_49384,Mud_Sandstone
TEST_49385,Mud_Sandstone
TEST_49386,Basalt
TEST_49387,Mud_Sandstone
TEST_49388,Mud_Sandstone
TEST_49389,Mud_Sandstone
TEST_49390,Mud_Sandstone
TEST_49391,Mud_Sandstone
TEST_49392,Mud_Sandstone
TEST_49393,Mud_Sandstone
TEST_49394,Basalt
TEST_49395,Mud_Sandstone
TEST_49396,Mud_Sandstone
TEST_49397,Mud_Sandstone
TEST_49398,Mud_Sandstone
TEST_49399,Mud_Sandstone
TEST_49400,Mud_Sandstone
TEST_49401,Mud_Sandstone
TEST_49402,Mud_Sandstone
TEST_49403,Mud_Sandstone
TEST_49404,Mud_Sandstone
TEST_49405,Mud_Sandstone
TEST_49406,Mud_Sandstone
TEST_49407,Mud_Sandstone
TEST_49408,Mud_Sandstone
TEST_49409,Mud_Sandstone
TEST_49410,Mud_Sandstone
TEST_49411,Mud_Sandstone
TEST_49412,Andesite
TEST_49413,Mud_Sandstone
TEST_49414,Mud_Sandstone
TEST_49415,Mud_Sandstone
TEST_49416,Mud_Sandstone
TEST_49417,Mud_Sandstone
TEST_49418,Mud_Sandstone
TEST_49419,Mud_Sandstone
TEST_49420,Mud_Sandstone
TEST_49421,Mud_Sandstone
TEST_49422,Mud_Sandstone
TEST_49423,Mud_Sandstone
TEST_49424,Mud_Sandstone
TEST_49425,Mud_Sandstone
TEST_49426,Mud_Sandstone
TEST_49427,Mud_Sandstone
TEST_49428,Mud_Sandstone
TEST_49429,Mud_Sandstone
TEST_49430,Mud_Sandstone
TEST_49431,Mud_Sandstone
TEST_49432,Mud_Sandstone
TEST_49433,Mud_Sandstone
TEST_49434,Mud_Sandstone
TEST_49435,Mud_Sandstone
TEST_49436,Mud_Sandstone
TEST_49437,Mud_Sandstone
TEST_49438,Mud_Sandstone
TEST_49439,Mud_Sandstone
TEST_49440,Weathered_Rock
TEST_49441,Mud_Sandstone
TEST_49442,Mud_Sandstone
TEST_49443,Mud_Sandstone
TEST_49444,Mud_Sandstone
TEST_49445,Mud_Sandstone
TEST_49446,Mud_Sandstone
TEST_49447,Mud_Sandstone
TEST_49448,Mud_Sandstone
TEST_49449,Mud_Sandstone
TEST_49450,Mud_Sandstone
TEST_49451,Basalt
TEST_49452,Mud_Sandstone
TEST_49453,Mud_Sandstone
TEST_49454,Mud_Sandstone
TEST_49455,Mud_Sandstone
TEST_49456,Mud_Sandstone
TEST_49457,Mud_Sandstone
TEST_49458,Mud_Sandstone
TEST_49459,Mud_Sandstone
TEST_49460,Basalt
TEST_49461,Basalt
TEST_49462,Andesite
TEST_49463,Basalt
TEST_49464,Mud_Sandstone
TEST_49465,Mud_Sandstone
TEST_49466,Weathered_Rock
TEST_49467,Mud_Sandstone
TEST_49468,Mud_Sandstone
TEST_49469,Mud_Sandstone
TEST_49470,Mud_Sandstone
TEST_49471,Mud_Sandstone
TEST_49472,Mud_Sandstone
TEST_49473,Mud_Sandstone
TEST_49474,Mud_Sandstone
TEST_49475,Mud_Sandstone
TEST_49476,Mud_Sandstone
TEST_49477,Mud_Sandstone
TEST_49478,Mud_Sandstone
TEST_49479,Mud_Sandstone
TEST_49480,Mud_Sandstone
TEST_49481,Mud_Sandstone
TEST_49482,Mud_Sandstone
TEST_49483,Mud_Sandstone
TEST_49484,Mud_Sandstone
TEST_49485,Mud_Sandstone
TEST_49486,Mud_Sandstone
TEST_49487,Mud_Sandstone
TEST_49488,Mud_Sandstone
TEST_49489,Mud_Sandstone
TEST_49490,Mud_Sandstone
TEST_49491,Mud_Sandstone
TEST_49492,Mud_Sandstone
TEST_49493,Mud_Sandstone
TEST_49494,Mud_Sandstone
TEST_49495,Mud_Sandstone
TEST_49496,Mud_Sandstone
TEST_49497,Mud_Sandstone
TEST_49498,Mud_Sandstone
TEST_49499,Mud_Sandstone
TEST_49500,Mud_Sandstone
TEST_49501,Mud_Sandstone
TEST_49502,Mud_Sandstone
TEST_49503,Mud_Sandstone
TEST_49504,Mud_Sandstone
TEST_49505,Mud_Sandstone
TEST_49506,Mud_Sandstone
TEST_49507,Mud_Sandstone
TEST_49508,Mud_Sandstone
TEST_49509,Mud_Sandstone
TEST_49510,Mud_Sandstone
TEST_49511,Mud_Sandstone
TEST_49512,Mud_Sandstone
TEST_49513,Mud_Sandstone
TEST_49514,Mud_Sandstone
TEST_49515,Basalt
TEST_49516,Mud_Sandstone
TEST_49517,Weathered_Rock
TEST_49518,Mud_Sandstone
TEST_49519,Mud_Sandstone
TEST_49520,Mud_Sandstone
TEST_49521,Mud_Sandstone
TEST_49522,Mud_Sandstone
TEST_49523,Mud_Sandstone
TEST_49524,Mud_Sandstone
TEST_49525,Mud_Sandstone
TEST_49526,Mud_Sandstone
TEST_49527,Mud_Sandstone
TEST_49528,Gneiss
TEST_49529,Mud_Sandstone
TEST_49530,Etc
TEST_49531,Mud_Sandstone
TEST_49532,Mud_Sandstone
TEST_49533,Mud_Sandstone
TEST_49534,Mud_Sandstone
TEST_49535,Mud_Sandstone
TEST_49536,Mud_Sandstone
TEST_49537,Mud_Sandstone
TEST_49538,Mud_Sandstone
TEST_49539,Mud_Sandstone
TEST_49540,Mud_Sandstone
TEST_49541,Mud_Sandstone
TEST_49542,Mud_Sandstone
TEST_49543,Mud_Sandstone
TEST_49544,Mud_Sandstone
TEST_49545,Mud_Sandstone
TEST_49546,Mud_Sandstone
TEST_49547,Mud_Sandstone
TEST_49548,Mud_Sandstone
TEST_49549,Mud_Sandstone
TEST_49550,Mud_Sandstone
TEST_49551,Mud_Sandstone
TEST_49552,Mud_Sandstone
TEST_49553,Mud_Sandstone
TEST_49554,Basalt
TEST_49555,Mud_Sandstone
TEST_49556,Mud_Sandstone
TEST_49557,Mud_Sandstone
TEST_49558,Mud_Sandstone
TEST_49559,Mud_Sandstone
TEST_49560,Mud_Sandstone
TEST_49561,Mud_Sandstone
TEST_49562,Mud_Sandstone
TEST_49563,Mud_Sandstone
TEST_49564,Mud_Sandstone
TEST_49565,Mud_Sandstone
TEST_49566,Mud_Sandstone
TEST_49567,Mud_Sandstone
TEST_49568,Mud_Sandstone
TEST_49569,Mud_Sandstone
TEST_49570,Mud_Sandstone
TEST_49571,Mud_Sandstone
TEST_49572,Mud_Sandstone
TEST_49573,Mud_Sandstone
TEST_49574,Mud_Sandstone
TEST_49575,Mud_Sandstone
TEST_49576,Mud_Sandstone
TEST_49577,Mud_Sandstone
TEST_49578,Mud_Sandstone
TEST_49579,Mud_Sandstone
TEST_49580,Mud_Sandstone
TEST_49581,Mud_Sandstone
TEST_49582,Mud_Sandstone
TEST_49583,Mud_Sandstone
TEST_49584,Mud_Sandstone
TEST_49585,Mud_Sandstone
TEST_49586,Mud_Sandstone
TEST_49587,Mud_Sandstone
TEST_49588,Mud_Sandstone
TEST_49589,Mud_Sandstone
TEST_49590,Mud_Sandstone
TEST_49591,Mud_Sandstone
TEST_49592,Mud_Sandstone
TEST_49593,Mud_Sandstone
TEST_49594,Mud_Sandstone
TEST_49595,Mud_Sandstone
TEST_49596,Mud_Sandstone
TEST_49597,Mud_Sandstone
TEST_49598,Basalt
TEST_49599,Mud_Sandstone
TEST_49600,Mud_Sandstone
TEST_49601,Mud_Sandstone
TEST_49602,Mud_Sandstone
TEST_49603,Mud_Sandstone
TEST_49604,Mud_Sandstone
TEST_49605,Mud_Sandstone
TEST_49606,Mud_Sandstone
TEST_49607,Mud_Sandstone
TEST_49608,Mud_Sandstone
TEST_49609,Mud_Sandstone
TEST_49610,Mud_Sandstone
TEST_49611,Mud_Sandstone
TEST_49612,Mud_Sandstone
TEST_49613,Weathered_Rock
TEST_49614,Mud_Sandstone
TEST_49615,Mud_Sandstone
TEST_49616,Mud_Sandstone
TEST_49617,Mud_Sandstone
TEST_49618,Mud_Sandstone
TEST_49619,Mud_Sandstone
TEST_49620,Mud_Sandstone
TEST_49621,Mud_Sandstone
TEST_49622,Mud_Sandstone
TEST_49623,Mud_Sandstone
TEST_49624,Mud_Sandstone
TEST_49625,Mud_Sandstone
TEST_49626,Weathered_Rock
TEST_49627,Mud_Sandstone
TEST_49628,Mud_Sandstone
TEST_49629,Mud_Sandstone
TEST_49630,Mud_Sandstone
TEST_49631,Mud_Sandstone
TEST_49632,Basalt
TEST_49633,Mud_Sandstone
TEST_49634,Mud_Sandstone
TEST_49635,Mud_Sandstone
TEST_49636,Mud_Sandstone
TEST_49637,Mud_Sandstone
TEST_49638,Etc
TEST_49639,Mud_Sandstone
TEST_49640,Mud_Sandstone
TEST_49641,Basalt
TEST_49642,Etc
TEST_49643,Etc
TEST_49644,Andesite
TEST_49645,Mud_Sandstone
TEST_49646,Andesite
TEST_49647,Mud_Sandstone
TEST_49648,Mud_Sandstone
TEST_49649,Etc
TEST_49650,Andesite
TEST_49651,Mud_Sandstone
TEST_49652,Mud_Sandstone
TEST_49653,Weathered_Rock
TEST_49654,Weathered_Rock
TEST_49655,Mud_Sandstone
TEST_49656,Mud_Sandstone
TEST_49657,Basalt
TEST_49658,Mud_Sandstone
TEST_49659,Mud_Sandstone
TEST_49660,Weathered_Rock
TEST_49661,Mud_Sandstone
TEST_49662,Andesite
TEST_49663,Mud_Sandstone
TEST_49664,Mud_Sandstone
TEST_49665,Etc
TEST_49666,Mud_Sandstone
TEST_49667,Andesite
TEST_49668,Mud_Sandstone
TEST_49669,Mud_Sandstone
TEST_49670,Basalt
TEST_49671,Basalt
TEST_49672,Andesite
TEST_49673,Andesite
TEST_49674,Mud_Sandstone
TEST_49675,Etc
TEST_49676,Mud_Sandstone
TEST_49677,Andesite
TEST_49678,Mud_Sandstone
TEST_49679,Etc
TEST_49680,Basalt
TEST_49681,Andesite
TEST_49682,Basalt
TEST_49683,Basalt
TEST_49684,Etc
TEST_49685,Etc
TEST_49686,Andesite
TEST_49687,Etc
TEST_49688,Basalt
TEST_49689,Gneiss
TEST_49690,Andesite
TEST_49691,Basalt
TEST_49692,Andesite
TEST_49693,Basalt
TEST_49694,Andesite
TEST_49695,Weathered_Rock
TEST_49696,Etc
TEST_49697,Andesite
TEST_49698,Mud_Sandstone
TEST_49699,Mud_Sandstone
TEST_49700,Mud_Sandstone
TEST_49701,Mud_Sandstone
TEST_49702,Mud_Sandstone
TEST_49703,Mud_Sandstone
TEST_49704,Mud_Sandstone
TEST_49705,Mud_Sandstone
TEST_49706,Weathered_Rock
TEST_49707,Andesite
TEST_49708,Etc
TEST_49709,Etc
TEST_49710,Andesite
TEST_49711,Etc
TEST_49712,Andesite
TEST_49713,Andesite
TEST_49714,Andesite
TEST_49715,Etc
TEST_49716,Etc
TEST_49717,Andesite
TEST_49718,Etc
TEST_49719,Etc
TEST_49720,Etc
TEST_49721,Andesite
TEST_49722,Etc
TEST_49723,Etc
TEST_49724,Mud_Sandstone
TEST_49725,Andesite
TEST_49726,Etc
TEST_49727,Mud_Sandstone
TEST_49728,Mud_Sandstone
TEST_49729,Andesite
TEST_49730,Mud_Sandstone
TEST_49731,Mud_Sandstone
TEST_49732,Mud_Sandstone
TEST_49733,Etc
TEST_49734,Andesite
TEST_49735,Andesite
TEST_49736,Etc
TEST_49737,Mud_Sandstone
TEST_49738,Etc
TEST_49739,Andesite
TEST_49740,Basalt
TEST_49741,Andesite
TEST_49742,Andesite
TEST_49743,Andesite
TEST_49744,Etc
TEST_49745,Basalt
TEST_49746,Andesite
TEST_49747,Etc
TEST_49748,Andesite
TEST_49749,Mud_Sandstone
TEST_49750,Mud_Sandstone
TEST_49751,Mud_Sandstone
TEST_49752,Mud_Sandstone
TEST_49753,Etc
TEST_49754,Mud_Sandstone
TEST_49755,Weathered_Rock
TEST_49756,Mud_Sandstone
TEST_49757,Mud_Sandstone
TEST_49758,Andesite
TEST_49759,Mud_Sandstone
TEST_49760,Basalt
TEST_49761,Etc
TEST_49762,Mud_Sandstone
TEST_49763,Mud_Sandstone
TEST_49764,Basalt
TEST_49765,Basalt
TEST_49766,Andesite
TEST_49767,Mud_Sandstone
TEST_49768,Mud_Sandstone
TEST_49769,Basalt
TEST_49770,Andesite
TEST_49771,Andesite
TEST_49772,Basalt
TEST_49773,Mud_Sandstone
TEST_49774,Basalt
TEST_49775,Basalt
TEST_49776,Weathered_Rock
TEST_49777,Mud_Sandstone
TEST_49778,Basalt
TEST_49779,Gneiss
TEST_49780,Weathered_Rock
TEST_49781,Andesite
TEST_49782,Mud_Sandstone
TEST_49783,Mud_Sandstone
TEST_49784,Mud_Sandstone
TEST_49785,Basalt
TEST_49786,Etc
TEST_49787,Basalt
TEST_49788,Basalt
TEST_49789,Basalt
TEST_49790,Mud_Sandstone
TEST_49791,Mud_Sandstone
TEST_49792,Mud_Sandstone
TEST_49793,Andesite
TEST_49794,Andesite
TEST_49795,Weathered_Rock
TEST_49796,Weathered_Rock
TEST_49797,Mud_Sandstone
TEST_49798,Mud_Sandstone
TEST_49799,Mud_Sandstone
TEST_49800,Mud_Sandstone
TEST_49801,Mud_Sandstone
TEST_49802,Mud_Sandstone
TEST_49803,Weathered_Rock
TEST_49804,Etc
TEST_49805,Etc
TEST_49806,Etc
TEST_49807,Weathered_Rock
TEST_49808,Basalt
TEST_49809,Andesite
TEST_49810,Etc
TEST_49811,Andesite
TEST_49812,Mud_Sandstone
TEST_49813,Mud_Sandstone
TEST_49814,Mud_Sandstone
TEST_49815,Mud_Sandstone
TEST_49816,Mud_Sandstone
TEST_49817,Mud_Sandstone
TEST_49818,Mud_Sandstone
TEST_49819,Mud_Sandstone
TEST_49820,Mud_Sandstone
TEST_49821,Mud_Sandstone
TEST_49822,Basalt
TEST_49823,Andesite
TEST_49824,Mud_Sandstone
TEST_49825,Mud_Sandstone
TEST_49826,Mud_Sandstone
TEST_49827,Mud_Sandstone
TEST_49828,Mud_Sandstone
TEST_49829,Andesite
TEST_49830,Mud_Sandstone
TEST_49831,Andesite
TEST_49832,Mud_Sandstone
TEST_49833,Etc
TEST_49834,Basalt
TEST_49835,Mud_Sandstone
TEST_49836,Mud_Sandstone
TEST_49837,Mud_Sandstone
TEST_49838,Mud_Sandstone
TEST_49839,Mud_Sandstone
TEST_49840,Basalt
TEST_49841,Mud_Sandstone
TEST_49842,Andesite
TEST_49843,Mud_Sandstone
TEST_49844,Mud_Sandstone
TEST_49845,Mud_Sandstone
TEST_49846,Mud_Sandstone
TEST_49847,Mud_Sandstone
TEST_49848,Weathered_Rock
TEST_49849,Mud_Sandstone
TEST_49850,Mud_Sandstone
TEST_49851,Mud_Sandstone
TEST_49852,Mud_Sandstone
TEST_49853,Andesite
TEST_49854,Weathered_Rock
TEST_49855,Mud_Sandstone
TEST_49856,Mud_Sandstone
TEST_49857,Mud_Sandstone
TEST_49858,Mud_Sandstone
TEST_49859,Mud_Sandstone
TEST_49860,Andesite
TEST_49861,Mud_Sandstone
TEST_49862,Mud_Sandstone
TEST_49863,Andesite
TEST_49864,Basalt
TEST_49865,Etc
TEST_49866,Etc
TEST_49867,Etc
TEST_49868,Etc
TEST_49869,Mud_Sandstone
TEST_49870,Mud_Sandstone
TEST_49871,Mud_Sandstone
TEST_49872,Etc
TEST_49873,Basalt
TEST_49874,Mud_Sandstone
TEST_49875,Mud_Sandstone
TEST_49876,Mud_Sandstone
TEST_49877,Mud_Sandstone
TEST_49878,Mud_Sandstone
TEST_49879,Mud_Sandstone
TEST_49880,Mud_Sandstone
TEST_49881,Mud_Sandstone
TEST_49882,Basalt
TEST_49883,Andesite
TEST_49884,Etc
TEST_49885,Mud_Sandstone
TEST_49886,Mud_Sandstone
TEST_49887,Etc
TEST_49888,Weathered_Rock
TEST_49889,Basalt
TEST_49890,Etc
TEST_49891,Andesite
TEST_49892,Etc
TEST_49893,Weathered_Rock
TEST_49894,Mud_Sandstone
TEST_49895,Mud_Sandstone
TEST_49896,Mud_Sandstone
TEST_49897,Mud_Sandstone
